"","X1h_m1_t","X1h_m1_u","X1h_m2_t","X1h_m2_u","X1h_m3_t","X1h_m3_u"
"ENSMUSG00000070960",6.48862463088241,2.38671538156477,5.62833816833232,6.96580768524096,5.1470161458167,5.45324427342582
"ENSMUSG00000088620",0,0,0,0,0,0
"ENSMUSG00000082159",0,0,0,0,0,0
"ENSMUSG00000026058",0,0,0.804048309761759,0,0,0
"ENSMUSG00000064688",0,0,0,0,0,0
"ENSMUSG00000103482",0,0,0,0,0,0
"ENSMUSG00000104498",5.40718719240201,17.9003653617358,18.4931111245205,12.9364999868761,7.72052421872505,13.087786256222
"ENSMUSG00000104313",0,0,0,0,0,0
"ENSMUSG00000102865",0,0,0,0,0,0
"ENSMUSG00000102321",0,0,0,0,0,0
"ENSMUSG00000091318",0,0,0,0,0,0
"ENSMUSG00000089489",0,0,0,0,0,0
"ENSMUSG00000104433",0,0,0,0.995115383605851,0,0
"ENSMUSG00000089395",0,0,0,0,0,0
"ENSMUSG00000102926",0,0,0,0,0,0
"ENSMUSG00000100497",0,0,0,0,0,0
"ENSMUSG00000102917",4.32574975392161,2.38671538156477,7.23643478785583,5.97069230163511,1.71567204860557,5.45324427342582
"ENSMUSG00000100481",3.24431231544121,0,1.60809661952352,2.98534615081755,2.57350807290835,0
"ENSMUSG00000100590",0,0,0,0,0,0
"ENSMUSG00000088750",0,0,0,0,0,0
"ENSMUSG00000104230",0,0,0,0,0,0
"ENSMUSG00000101754",0,0,0,0,0,0
"ENSMUSG00000065223",0,0,0,0,0,0
"ENSMUSG00000100318",0,0,0,0,0,0
"ENSMUSG00000101612",0,0,0,0,0,0
"ENSMUSG00000065260",0,0,0,0,0,0
"ENSMUSG00000026134",55.1533093625005,82.3416806639847,65.1279130907025,61.6971537835628,53.1858335067726,61.0763358623692
"ENSMUSG00000101682",0,0,0,0,0,0
"ENSMUSG00000102714",17.3029990156864,8.3535038354767,11.2566763366646,9.95115383605851,17.1567204860557,7.63454198279615
"ENSMUSG00000102093",0,0,0,0,0,0
"ENSMUSG00000103746",1.0814374384804,1.19335769078239,0,0,0,0
"ENSMUSG00000102198",0,0,0,0,0,0
"ENSMUSG00000004768",45.4203724161769,28.6405845787773,29.7497874611851,27.8632307409638,30.8820968749002,32.7194656405549
"ENSMUSG00000042215",9.73293694632362,5.96678845391193,3.21619323904704,1.9902307672117,2.57350807290835,4.36259541874066
"ENSMUSG00000103072",0,0,0,0,0,0
"ENSMUSG00000042197",468.262410862014,418.868549464618,390.767478544215,412.972884196428,491.540041925495,446.075381566232
"ENSMUSG00000081402",1.0814374384804,3.58007307234716,0,0.995115383605851,1.71567204860557,0
"ENSMUSG00000042182",5.40718719240201,16.7070076709534,7.23643478785583,9.95115383605851,4.28918012151392,6.54389312811098
"ENSMUSG00000104416",3.24431231544121,3.58007307234716,0,1.9902307672117,1.71567204860557,5.45324427342582
"ENSMUSG00000026131",3871.54602975984,2817.51750793721,2694.36588601166,2318.61884380163,2574.36590893265,2569.56870163825
"ENSMUSG00000103596",19.4658738926472,33.4140153419068,22.5133526733293,29.8534615081755,18.8723925346612,33.8101144952401
"ENSMUSG00000099382",0,0,0,0,0,0
"ENSMUSG00000084506",0,0,0,0,0,0
"ENSMUSG00000103364",45.4203724161769,29.8339422695597,29.7497874611851,20.8974230557229,32.5977689235058,20.7223282390181
"ENSMUSG00000105982",0,2.38671538156477,0,0,2.57350807290835,0
"ENSMUSG00000096992",0,0,0,0,0,1.09064885468516
"ENSMUSG00000103001",0,0,0,0,0.857836024302784,0
"ENSMUSG00000104397",0,0,0,0,0,0
"ENSMUSG00000102839",0,0,0,1.9902307672117,0,0
"ENSMUSG00000101206",0,0,0,0,0,0
"ENSMUSG00000101462",4.32574975392161,4.77343076312955,0,8.95603845245266,5.1470161458167,1.09064885468516
"ENSMUSG00000102336",34.6059980313729,40.5741614866011,32.1619323904704,28.8583461245697,44.6074732637448,30.5381679311846
"ENSMUSG00000092852",0,0,0,0,0,0
"ENSMUSG00000042111",118.958118232844,101.435403716503,82.8169759054612,95.5310768261617,76.3474061629477,80.7080152467021
"ENSMUSG00000101711",0,0,0,0,0,0
"ENSMUSG00000026127",177.355739910786,188.550515143617,177.694676457349,175.14030751463,162.131008593226,198.4980915527
"ENSMUSG00000026126",4.32574975392161,3.58007307234716,8.84453140737935,13.9316153704819,7.72052421872505,10.9064885468516
"ENSMUSG00000100280",0,4.77343076312955,0.804048309761759,0.995115383605851,0.857836024302784,3.27194656405549
"ENSMUSG00000101223",0,0,0.804048309761759,0,0,1.09064885468516
"ENSMUSG00000026125",0,0,0,0,0,0
"ENSMUSG00000101116",0,0,0,0,0,0
"ENSMUSG00000026124",0,0,0,0,0,0
"ENSMUSG00000101803",0,0,0,0,0,0
"ENSMUSG00000037529",0,0,0,0,0,0
"ENSMUSG00000045815",0,0,0,0,0,0
"ENSMUSG00000045174",0,0,0,0,0,0
"ENSMUSG00000100524",0,0,0,0,0,0
"ENSMUSG00000102499",0,0,0,0,0,0
"ENSMUSG00000103521",0,0,0,0,0,0
"ENSMUSG00000104098",0,0,0,0,0,0
"ENSMUSG00000037509",3.24431231544121,9.54686152625909,2.41214492928528,1.9902307672117,1.71567204860557,3.27194656405549
"ENSMUSG00000102537",0,0,0,0,0,0
"ENSMUSG00000102612",0,0,0,0,0,0
"ENSMUSG00000118272",0,0,0,0,0,0
"ENSMUSG00000104002",4.32574975392161,3.58007307234716,2.41214492928528,9.95115383605851,6.86268819442227,10.9064885468516
"ENSMUSG00000037503",407.701914307112,420.0619071554,423.733459244447,376.153615003012,389.457555033464,423.171755617844
"ENSMUSG00000104358",0,0,0,0,0,0
"ENSMUSG00000026123",691.038523188977,717.207972160214,680.224870058448,709.517268510972,705.999048001191,730.73473263906
"ENSMUSG00000103716",0,0,0,0,0,0
"ENSMUSG00000103548",0,0,0,0,0,0
"ENSMUSG00000103760",1.0814374384804,0,0,0,0,0
"ENSMUSG00000103997",0,0,0,0,0,0
"ENSMUSG00000077231",0,0,0,0,0,0
"ENSMUSG00000104417",0,0,0,0,0,0
"ENSMUSG00000064601",0,0,0,0,0,0
"ENSMUSG00000101714",0,0,0,0,0,0
"ENSMUSG00000102531",0,0,0,0,0,0
"ENSMUSG00000103096",0,0,0,0,0,0
"ENSMUSG00000102279",0,0,0,0,0,0
"ENSMUSG00000103708",1.0814374384804,0,0,0,0,0
"ENSMUSG00000104201",0,0,0,0,0,0
"ENSMUSG00000102434",0,0,0,0,0,0
"ENSMUSG00000045216",150.319803948776,108.595549861197,151.965130544973,168.174499829389,153.552648350198,152.690839655923
"ENSMUSG00000104523",0,0,0,0,0,0
"ENSMUSG00000102202",0,0,0,0.995115383605851,0,0
"ENSMUSG00000037470",846.765514330155,770.909068245422,819.325227647233,739.370730019147,839.821467792425,843.071564671632
"ENSMUSG00000098752",0,1.19335769078239,0,0,0,0
"ENSMUSG00000047180",111.388056163481,171.843507472664,175.282531528064,206.983999790017,241.909758853385,186.500954151163
"ENSMUSG00000037447",87.5964325169126,162.296645946405,194.579690962346,271.666499724397,170.709368836254,220.311068646403
"ENSMUSG00000102762",0,0,0,0,0,0
"ENSMUSG00000010453",227.101862080884,266.118765044472,289.457391514233,273.656730491609,261.639987412349,277.024809090032
"ENSMUSG00000098680",0,0,0,0,0,0
"ENSMUSG00000037432",0,0,0,0,0,0
"ENSMUSG00000001143",131.935367494609,132.462703676845,118.195101534979,139.316153704819,117.523535329481,138.512404545016
"ENSMUSG00000037408",21.628748769608,36.994088414254,31.3578840807086,23.8827692065404,24.8772447047807,32.7194656405549
"ENSMUSG00000104316",4.32574975392161,4.77343076312955,0,0.995115383605851,3.43134409721113,4.36259541874066
"ENSMUSG00000106081",0,0,0,0,0,0
"ENSMUSG00000001138",47.5832472931377,64.4413153022489,41.8105121076115,43.7850768786574,45.4653092880475,47.9885496061472
"ENSMUSG00000102845",0,1.19335769078239,1.60809661952352,0,0,0
"ENSMUSG00000067653",2.1628748769608,1.19335769078239,0.804048309761759,0,2.57350807290835,2.18129770937033
"ENSMUSG00000109510",0,0,0,0,0,0
"ENSMUSG00000079610",17.3029990156864,21.480438434083,21.7093043635675,16.9169615212995,16.2988844617529,13.087786256222
"ENSMUSG00000026121",6.48862463088241,28.6405845787773,12.8647729561881,22.8876538229346,21.4459006075696,25.0849236577588
"ENSMUSG00000087589",0,0,0,0,0,0
"ENSMUSG00000046337",0,0,0,0,0,0
"ENSMUSG00000089906",1.0814374384804,0,0,0,0,1.09064885468516
"ENSMUSG00000077939",0,0,0,0,0,0
"ENSMUSG00000061518",138.423992125491,211.224311268482,154.377275474258,157.228230609724,138.969435937051,137.421755690331
"ENSMUSG00000037351",273.603671935542,280.439057333861,256.491410814001,282.612768944062,218.74818619721,243.214694594792
"ENSMUSG00000102416",1.0814374384804,1.19335769078239,0,0.995115383605851,0,0
"ENSMUSG00000104237",0,0,0,0,0,0
"ENSMUSG00000026117",0,0,0.804048309761759,4.97557691802925,0.857836024302784,0
"ENSMUSG00000097291",0,0,0,0,0,0
"ENSMUSG00000026116",620.745089687751,570.424976193981,582.935024577275,555.274384052065,657.102394615932,618.397900606488
"ENSMUSG00000103016",4.32574975392161,4.77343076312955,4.82428985857056,3.9804615344234,0.857836024302784,1.09064885468516
"ENSMUSG00000102930",12.9772492617648,10.7402192170415,16.0809661952352,14.9267307540878,33.4556049478086,21.8129770937033
"ENSMUSG00000103159",24.8730610850492,14.3202922893886,27.3376425318998,29.8534615081755,31.739932899203,29.4475190764994
"ENSMUSG00000080054",0,3.58007307234716,0,0,0,0
"ENSMUSG00000095944",0,0,0,0,0,0
"ENSMUSG00000050122",0,0,0,0.995115383605851,0,2.18129770937033
"ENSMUSG00000103603",0,0,0,0,0,0
"ENSMUSG00000026114",0,0,0,0,0,0
"ENSMUSG00000102231",0,0,0,0,0,0
"ENSMUSG00000026113",276.847984250983,273.278911189166,282.220956726378,310.475999685025,256.492971266532,245.395992304162
"ENSMUSG00000086064",0,0,0,0,0,0
"ENSMUSG00000102879",0,0,0,0,0,0
"ENSMUSG00000026112",489.891159631622,522.690668562685,798.419971593427,992.130037455033,611.637085327885,713.284350964097
"ENSMUSG00000026111",81.1078078860301,96.6619729533733,96.4857971714111,108.467576813038,61.7641937498004,81.7986641013873
"ENSMUSG00000026110",209.798863065198,418.868549464618,239.606396309004,298.534615081755,428.918012151392,413.355915925677
"ENSMUSG00000103948",8.65149950784322,8.3535038354767,8.04048309761759,1.9902307672117,19.730228558964,9.81583969216648
"ENSMUSG00000087233",0,1.19335769078239,2.41214492928528,0.995115383605851,2.57350807290835,6.54389312811098
"ENSMUSG00000026090",0,0,0,0.995115383605851,0,0
"ENSMUSG00000089767",0,0,0,0,0,0
"ENSMUSG00000104365",0,0,0,0,0,0
"ENSMUSG00000102650",0,0,0,0,0,0
"ENSMUSG00000060771",62.7233714318633,57.2811691575545,63.519816471179,49.7557691802925,75.489570138645,74.1641221185912
"ENSMUSG00000097268",0,0,0,0,0,0
"ENSMUSG00000037216",4.32574975392161,3.58007307234716,6.43238647809407,0,5.1470161458167,5.45324427342582
"ENSMUSG00000026088",105.980868971079,140.816207512322,206.640415608772,185.091461350688,120.09704340239,101.43034348572
"ENSMUSG00000026087",126.528180302207,128.882630604498,166.438000120684,141.306384472031,96.0776347219118,123.243320579424
"ENSMUSG00000061584",0,0,0,0,0,0
"ENSMUSG00000087374",0,0,0,0,0,0
"ENSMUSG00000026085",0,0,0,0,0,0
"ENSMUSG00000089141",0,0,0,0,0,0
"ENSMUSG00000058407",254.137798042894,310.27299960342,263.727845601857,290.573692012908,348.28142586693,305.381679311846
"ENSMUSG00000026083",595.872028602701,595.485487700411,650.475082597263,677.673576235584,630.509477862546,621.669847170543
"ENSMUSG00000026082",179.518614787747,149.169711347798,160.809661952352,155.237999842513,168.135860763346,136.331106835645
"ENSMUSG00000103804",11.8958118232844,13.1269345986062,10.4526280269029,7.96092306884681,12.8675403645418,4.36259541874066
"ENSMUSG00000102716",0,0,0,0,0,0
"ENSMUSG00000037138",2.1628748769608,7.16014614469432,4.0202415488088,10.9462692196644,11.1518683159362,5.45324427342582
"ENSMUSG00000085391",0,0,0,0,0,0
"ENSMUSG00000085280",0,0,0,0,0,0
"ENSMUSG00000087131",0,0,0,0,0,0
"ENSMUSG00000102984",0,0,0,0,0,0
"ENSMUSG00000102541",0,0,0,0,0,0
"ENSMUSG00000103531",0,0,0,0,0,0
"ENSMUSG00000048814",0,0,0,0,0,0
"ENSMUSG00000026080",14.0586867002452,3.58007307234716,9.64857971714111,2.98534615081755,4.28918012151392,4.36259541874066
"ENSMUSG00000103647",0,0,0,0,0,0
"ENSMUSG00000102447",0,0,0,0,0,0
"ENSMUSG00000067604",0,0,0,0,0,0
"ENSMUSG00000026078",111.388056163481,121.722484459803,104.526280269029,115.433384498279,102.940322916334,115.608778596627
"ENSMUSG00000103046",2.1628748769608,5.96678845391193,6.43238647809407,13.9316153704819,6.86268819442227,9.81583969216648
"ENSMUSG00000104188",0,0,0,0,0,0
"ENSMUSG00000103182",0,0,0.804048309761759,0,0,0
"ENSMUSG00000098833",0,0,0,0,0,0
"ENSMUSG00000026077",0,1.19335769078239,4.82428985857056,4.97557691802925,0.857836024302784,4.36259541874066
"ENSMUSG00000092553",0,0,0,0,0,0
"ENSMUSG00000092563",0,0,0,0,0,0
"ENSMUSG00000073702",573.161842394613,659.92680300266,526.651642893952,569.205999422547,459.800109026292,495.154580027064
"ENSMUSG00000003134",40.0131852237749,21.480438434083,37.7902705588027,27.8632307409638,59.1906856768921,28.3568702218143
"ENSMUSG00000102607",5.40718719240201,0,1.60809661952352,0.995115383605851,0,1.09064885468516
"ENSMUSG00000065629",0,0,0,0,0,0
"ENSMUSG00000104827",0,0,0,0,0,0
"ENSMUSG00000003135",37.8503103468141,63.2479576114665,71.5602995687966,65.6776153179862,67.7690459199199,57.8043892983137
"ENSMUSG00000085894",205.473113311276,182.583726689705,221.113285184484,181.110999816265,201.591465711154,199.588740407385
"ENSMUSG00000077704",28.1173734004905,19.0937230525182,22.5133526733293,20.8974230557229,24.0194086804779,16.3597328202775
"ENSMUSG00000048234",2620.32291343801,2136.11026650047,2040.67461017535,1622.03807527754,1793.73512681712,1676.3272896511
"ENSMUSG00000064936",80.0263704475497,70.4081037561608,80.4048309761759,85.5799229901032,82.3522583330672,94.8864503576093
"ENSMUSG00000102471",0,0,0,0,0,0
"ENSMUSG00000050967",145.994054194854,150.363069038581,121.411294774026,67.6678460851979,96.9354707462145,87.2519083748131
"ENSMUSG00000097083",3.24431231544121,1.19335769078239,2.41214492928528,2.98534615081755,3.43134409721113,2.18129770937033
"ENSMUSG00000057173",0,0,0,0,0,0
"ENSMUSG00000091937",0,0,0,0,0,0
"ENSMUSG00000101634",0,0,0,0,0,0
"ENSMUSG00000026074",1400.46148283212,1047.76805250694,1095.11379789552,1036.9102297173,1210.40663029123,1137.54675543663
"ENSMUSG00000102985",0,0,0,0,0,0
"ENSMUSG00000026073",2.1628748769608,3.58007307234716,0,1.9902307672117,0.857836024302784,2.18129770937033
"ENSMUSG00000097899",0,0,0,0,0,0
"ENSMUSG00000102975",0,1.19335769078239,0,0,0,0
"ENSMUSG00000026072",44.3389349776965,51.3143807036426,13.6688212659499,9.95115383605851,30.8820968749002,22.9036259483884
"ENSMUSG00000103560",5.40718719240201,4.77343076312955,0.804048309761759,0,4.28918012151392,1.09064885468516
"ENSMUSG00000070942",389.317477852945,266.118765044472,262.119748982334,185.091461350688,244.483266926293,200.67938926207
"ENSMUSG00000103230",12.9772492617648,14.3202922893886,10.4526280269029,3.9804615344234,10.2940322916334,10.9064885468516
"ENSMUSG00000026069",2.1628748769608,1.19335769078239,6.43238647809407,7.96092306884681,5.1470161458167,4.36259541874066
"ENSMUSG00000026070",0,2.38671538156477,3.21619323904704,10.9462692196644,0.857836024302784,5.45324427342582
"ENSMUSG00000026068",0,2.38671538156477,8.04048309761759,15.9218461376936,5.1470161458167,2.18129770937033
"ENSMUSG00000104441",0,0,0,0,0,0
"ENSMUSG00000026065",125.446742863727,73.9881768285079,77.9926860468907,32.8388076589931,37.7447850693225,35.9914122046104
"ENSMUSG00000102676",2.1628748769608,0,0.804048309761759,0,0,0
"ENSMUSG00000026062",3.24431231544121,0,0,0,0.857836024302784,1.09064885468516
"ENSMUSG00000103679",0,0,0,0,0,0
"ENSMUSG00000103270",0,0,0,0,0,0
"ENSMUSG00000041945",34.6059980313729,26.2538691972125,35.3781256295174,32.8388076589931,28.3085888019919,25.0849236577588
"ENSMUSG00000079588",0,0,0.804048309761759,0,0,0
"ENSMUSG00000094136",0,0,0,0,0,0
"ENSMUSG00000104072",0,0,0,0,0,0
"ENSMUSG00000100185",0,0,0,0,0,0
"ENSMUSG00000100832",0,0,0,0,0,1.09064885468516
"ENSMUSG00000100178",0,0,0,0,0,0
"ENSMUSG00000101877",0,0,0,0,0,0
"ENSMUSG00000053640",0,0,0,0,0,0
"ENSMUSG00000101919",0,0,0,0,0,0
"ENSMUSG00000101299",0,0,0,0,0,0
"ENSMUSG00000100180",0,0,0,0,0,0
"ENSMUSG00000103106",0,0,0,0,0,0
"ENSMUSG00000060424",0,0,0,0,0,0
"ENSMUSG00000104199",0,0,0,0,0,0
"ENSMUSG00000093436",0,0,0,0,0,0
"ENSMUSG00000045515",0,0,0,0,0,0
"ENSMUSG00000097063",0,0,0,0,0,0
"ENSMUSG00000099784",0,0,0,0,0,0
"ENSMUSG00000060679",127.609617740687,97.8553306441557,94.8777005518876,101.501769127797,110.660847135059,106.883587759146
"ENSMUSG00000077448",0,0,0,0,0,0
"ENSMUSG00000041907",0,0,0,0,0,0
"ENSMUSG00000089088",0,0,0,0,0,0
"ENSMUSG00000070939",217.368925134561,175.423580545011,219.50518856496,175.14030751463,206.738481856971,194.135496133959
"ENSMUSG00000100269",0,0,0,0,0,0
"ENSMUSG00000041878",1.0814374384804,1.19335769078239,1.60809661952352,0.995115383605851,2.57350807290835,3.27194656405549
"ENSMUSG00000010290",70.2934335012261,53.7010960852074,73.1683961883201,71.6483076196213,78.0630782115533,70.8921755545357
"ENSMUSG00000008136",0,0,0,0,0.857836024302784,1.09064885468516
"ENSMUSG00000094497",400.131852237749,363.974095688628,352.977207985412,336.348999658778,297.669100433066,328.285305260234
"ENSMUSG00000099576",0,0,0,0,0,0
"ENSMUSG00000099694",0,0,0,0,0,0
"ENSMUSG00000101923",0,0,0,0,0,0
"ENSMUSG00000066877",11.8958118232844,4.77343076312955,26.5335942221381,17.9120769049053,30.8820968749002,23.9942748030736
"ENSMUSG00000103422",2.1628748769608,0,0.804048309761759,0,1.71567204860557,0
"ENSMUSG00000103945",1.0814374384804,0,2.41214492928528,3.9804615344234,7.72052421872505,1.09064885468516
"ENSMUSG00000026051",0,0,0,0,0,0
"ENSMUSG00000100764",1.0814374384804,0,0.804048309761759,1.9902307672117,0,1.09064885468516
"ENSMUSG00000100635",0,0,0,0,0,0
"ENSMUSG00000100480",3.24431231544121,1.19335769078239,2.41214492928528,3.9804615344234,0.857836024302784,5.45324427342582
"ENSMUSG00000057363",88.6778699553929,118.142411387456,83.621024215223,98.5164229769792,91.7884546003979,95.9770992122944
"ENSMUSG00000090243",0,0,0,0,0,0
"ENSMUSG00000100701",0,1.19335769078239,0,0,0,0
"ENSMUSG00000101395",0,0,0,0,0,0
"ENSMUSG00000088848",0,0,0,0,0,0
"ENSMUSG00000095757",0,0,0,0,0,0
"ENSMUSG00000041763",529.904344855397,482.116507076084,503.334241910861,515.469768707831,514.70161458167,475.522900642731
"ENSMUSG00000047343",0,0,0,0,0,0
"ENSMUSG00000090106",0,0,0,0,0,0
"ENSMUSG00000091844",2.1628748769608,0,2.41214492928528,1.9902307672117,0.857836024302784,3.27194656405549
"ENSMUSG00000026049",25.9544985235296,20.2870807433006,26.5335942221381,15.9218461376936,12.8675403645418,17.4503816749626
"ENSMUSG00000101104",0,0,0,0,0,0
"ENSMUSG00000026047",57.3161842394613,51.3143807036426,56.2833816833232,36.8192691934165,38.6026210936253,56.7137404436285
"ENSMUSG00000041684",68.1305586242653,66.8280306838136,73.1683961883201,67.6678460851979,64.3377018227088,59.985687007684
"ENSMUSG00000026048",56.2347468009809,77.5682499008551,77.1886377371289,65.6776153179862,61.7641937498004,59.985687007684
"ENSMUSG00000046828",0,0,0,0,0,0
"ENSMUSG00000089703",0,0,0,0,0,0
"ENSMUSG00000100966",0,0,0,0,0,0
"ENSMUSG00000100769",0,0,0,0,0,0
"ENSMUSG00000101567",0,0,3.21619323904704,2.98534615081755,1.71567204860557,1.09064885468516
"ENSMUSG00000056870",0,0,0,0.995115383605851,0,2.18129770937033
"ENSMUSG00000102319",0,0,0,0,0,0
"ENSMUSG00000089877",0,0,0,0,0,0
"ENSMUSG00000101701",0,0,0,0,0,0
"ENSMUSG00000103071",0,1.19335769078239,0,0,0.857836024302784,0
"ENSMUSG00000100434",0,0,0,0,0,0
"ENSMUSG00000100013",0,0,0,0,0,0
"ENSMUSG00000101251",0,0,0,0,0,0
"ENSMUSG00000101937",0,0,0,0,0,0
"ENSMUSG00000026043",19.4658738926472,15.513649980171,92.4655556226023,132.350346019578,46.3231453123503,83.9799618107576
"ENSMUSG00000105211",0,0,0,0,0,0
"ENSMUSG00000026042",9.73293694632362,13.1269345986062,41.0064637978497,89.5603845245266,38.6026210936253,54.5324427342582
"ENSMUSG00000104476",1.0814374384804,0,5.62833816833232,2.98534615081755,1.71567204860557,5.45324427342582
"ENSMUSG00000100218",0,0,0,0,0,0
"ENSMUSG00000100361",0,0,0,0,0,0
"ENSMUSG00000100894",0,0,0,0,0,0
"ENSMUSG00000095121",0,0,0,0,0,0
"ENSMUSG00000065255",0,0,0,0,0,0
"ENSMUSG00000100843",0,0,0,0,0,0
"ENSMUSG00000087764",0,0,0,0,0,0
"ENSMUSG00000025995",156.808428579658,157.523215183275,128.647729561882,142.301499855637,115.807863280876,116.699427451313
"ENSMUSG00000099850",0,0,0,0,0,0
"ENSMUSG00000084817",48.6646847316181,82.3416806639847,51.4590918247526,81.5994614556798,50.6123254338642,54.5324427342582
"ENSMUSG00000098549",0,0,0,0,0,0
"ENSMUSG00000099381",0,0,0,0,0,0
"ENSMUSG00000025993",0,1.19335769078239,2.41214492928528,5.97069230163511,1.71567204860557,0
"ENSMUSG00000099946",0,0,0,0,0,0
"ENSMUSG00000070896",0,0,0,0,0,0
"ENSMUSG00000090682",0,0,0,0,0,0
"ENSMUSG00000044457",0,0,0,0,0,1.09064885468516
"ENSMUSG00000099432",0,0,0,0,0,0
"ENSMUSG00000041144",0,0,0,0,0.857836024302784,0
"ENSMUSG00000096047",0,0,0,0,0,0
"ENSMUSG00000101262",1.0814374384804,0,0,0,0,0
"ENSMUSG00000101337",0,0,0,0,0,0
"ENSMUSG00000025986",34.6059980313729,48.9276653220778,28.9457391514233,35.8241538098106,43.749637239442,56.7137404436285
"ENSMUSG00000100213",5.40718719240201,4.77343076312955,1.60809661952352,0.995115383605851,3.43134409721113,4.36259541874066
"ENSMUSG00000103129",0,0,0,0,0,0
"ENSMUSG00000100160",0,0,0,0,0,1.09064885468516
"ENSMUSG00000101921",0,0,0,0,0,0
"ENSMUSG00000101447",1.0814374384804,0,0,0,0,0
"ENSMUSG00000081185",0,1.19335769078239,1.60809661952352,2.98534615081755,0,1.09064885468516
"ENSMUSG00000103246",0,0,0,0,0,0
"ENSMUSG00000098876",0,0,0,0,0,0
"ENSMUSG00000100530",0,0,0,0,0,0
"ENSMUSG00000104067",0,0,0,0,0,0
"ENSMUSG00000100033",0,1.19335769078239,0,0.995115383605851,0.857836024302784,2.18129770937033
"ENSMUSG00000094968",0,0,0,0,0,0
"ENSMUSG00000088017",0,0,0,0,0,0
"ENSMUSG00000101996",0,0,0,0,0,0
"ENSMUSG00000096973",0,0,0,0,0,0
"ENSMUSG00000064943",0,0,0,0,0,0
"ENSMUSG00000100866",0,0,0,0,0,0
"ENSMUSG00000101721",0,0,0,0,0,0
"ENSMUSG00000099376",0,0,0,0,0,2.18129770937033
"ENSMUSG00000097883",0,0,0,0,0,0
"ENSMUSG00000092790",0,0,0,0,0,0
"ENSMUSG00000099698",0,0,0,0,0,0
"ENSMUSG00000099454",0,0,0,0,0,0
"ENSMUSG00000051616",0,0,0,0,0,0
"ENSMUSG00000099627",0,0,0,0,0,0
"ENSMUSG00000099577",0,0,0,0,0,0
"ENSMUSG00000099882",0,0,0,0,0,0
"ENSMUSG00000101760",0,0,0,0,0,0
"ENSMUSG00000099608",0,0,0,0,0,0
"ENSMUSG00000099864",0,0,0,0,0,0
"ENSMUSG00000098249",0,0,0,0,0,0
"ENSMUSG00000100451",0,0,0,0,0,0
"ENSMUSG00000099941",0,0,0,0,0,0
"ENSMUSG00000084531",0,0,0,0,0,0
"ENSMUSG00000100816",0,0,0,0,0,0
"ENSMUSG00000026109",0,0,0.804048309761759,0,0,0
"ENSMUSG00000100671",0,0,0,0,0,0
"ENSMUSG00000092906",0,1.19335769078239,0,0,0,0
"ENSMUSG00000101242",0,0,0,0,0,0
"ENSMUSG00000099924",0,0,0,0,0.857836024302784,0
"ENSMUSG00000099625",0,0,0,0,0,0
"ENSMUSG00000101799",0,0,0,0,0,0
"ENSMUSG00000045954",0,0,0,0,0,0
"ENSMUSG00000099741",0,0,0,0,0,0
"ENSMUSG00000101702",0,0,0,0,0,0
"ENSMUSG00000026107",186.007239418629,217.191099722394,206.640415608772,198.027961337564,307.963132724699,227.945610629199
"ENSMUSG00000099413",0,1.19335769078239,0,4.97557691802925,0,0
"ENSMUSG00000103424",0,0,0,0,1.71567204860557,0
"ENSMUSG00000101741",1.0814374384804,0,0.804048309761759,0,0,0
"ENSMUSG00000018417",149.238366510295,153.943142110928,102.114135339743,64.6824999343803,156.126156423107,95.9770992122944
"ENSMUSG00000101724",1.0814374384804,1.19335769078239,0,0,1.71567204860557,4.36259541874066
"ENSMUSG00000100313",2.1628748769608,5.96678845391193,2.41214492928528,0,12.009704340239,1.09064885468516
"ENSMUSG00000100696",0,0,0,0,0,0
"ENSMUSG00000099135",0,0,0,0,0,0
"ENSMUSG00000072324",0,0,0,0,0,0
"ENSMUSG00000062939",1.0814374384804,1.19335769078239,12.0607246464264,7.96092306884681,9.43619626733062,15.2690839655923
"ENSMUSG00000101628",0,1.19335769078239,0,0,0.857836024302784,1.09064885468516
"ENSMUSG00000078291",0,0,0,0,0,0
"ENSMUSG00000109599",0,0,0.804048309761759,0,0,0
"ENSMUSG00000026104",273.603671935542,324.593291892809,776.710667229859,839.877383763338,630.509477862546,704.559160126616
"ENSMUSG00000099569",0,0,0,0,0,0
"ENSMUSG00000026103",753.76189462084,736.301695212732,750.981121317483,752.307230006023,757.469209459358,788.539121937374
